id	measurementType	measurementValue	measurementUnit
4505102	Body_size	7.75	mm
4505102	Voltinism_mean	1	generation(s) / year
4505102	Thermal_minimum	8.85	°C
4505102	Thermal_maximum	11.4	°C
4505102	Thermal_mean	10.06	°C
4505102	Thermal_range	2.55	°C
11029158	Body_size	6	mm
11029158	Voltinism_mean	2	generation(s) / year
11029158	Thermal_minimum	4.96	°C
11029158	Thermal_maximum	11.41	°C
11029158	Thermal_mean	9.46	°C
11029158	Thermal_range	6.44	°C
8288456	Body_size	10.75	mm
8288456	Voltinism_mean	1	generation(s) / year
8288456	Thermal_minimum	2.39	°C
8288456	Thermal_maximum	11.88	°C
8288456	Thermal_mean	9.42	°C
8288456	Thermal_range	9.5	°C
8583297	Body_size	6.62	mm
8583297	Voltinism_mean	1	generation(s) / year
8583297	Thermal_minimum	2.39	°C
8583297	Thermal_maximum	14.14	°C
8583297	Thermal_mean	10.03	°C
8583297	Thermal_range	11.75	°C
9806059	Body_size	9.25	mm
9806059	Voltinism_mean	1	generation(s) / year
1346599	Body_size	15.5	mm
1346599	Voltinism_mean	1	generation(s) / year
1346599	Dispersal_ability	0.84	ratio within order
1346599	Thermal_minimum	7.36	°C
1346599	Thermal_maximum	17.63	°C
1346599	Thermal_mean	12.11	°C
1346599	Thermal_range	10.27	°C
4428961	Body_size	6.83	mm
4428961	Dispersal_ability	0.09	ratio within order
4428961	Thermal_minimum	8.22	°C
4428961	Thermal_maximum	14.25	°C
4428961	Thermal_mean	10.95	°C
4428961	Thermal_range	6.03	°C
1043572	Body_size	4.12	mm
1043572	Fecundity	12	eggs
1043572	Development_time	17	days
1043572	Voltinism_mean	2.5	generation(s) / year
1043572	Dispersal_ability	1	ratio within order
1043572	Thermal_minimum	-0.57	°C
1043572	Thermal_maximum	16.47	°C
1043572	Thermal_mean	9.96	°C
1043572	Thermal_range	17.03	°C
1864161	Body_size	21.25	mm
1864161	Voltinism_mean	2	generation(s) / year
1864161	Thermal_minimum	-0.59	°C
1864161	Thermal_maximum	17.5	°C
1864161	Thermal_mean	9.91	°C
1864161	Thermal_range	18.09	°C
4487120	Body_size	8.75	mm
4487120	Voltinism_mean	1	generation(s) / year
4487120	Dispersal_ability	0.13	ratio within order
4487120	Thermal_minimum	6.75	°C
4487120	Thermal_maximum	14.85	°C
4487120	Thermal_mean	10.6	°C
4487120	Thermal_range	8.1	°C
4428461	Body_size	11	mm
4428461	Development_time	730	days
4428461	Dispersal_ability	1	ratio within order
4428461	Thermal_minimum	-0.57	°C
4428461	Thermal_maximum	13.78	°C
4428461	Thermal_mean	8.54	°C
4428461	Thermal_range	14.35	°C
1080845	Body_size	21.28	mm
1080845	Dispersal_ability	0.24	ratio within order
1080845	Thermal_minimum	0.27	°C
1080845	Thermal_maximum	15.04	°C
1080845	Thermal_mean	8.96	°C
1080845	Thermal_range	14.77	°C
4463804	Body_size	2.45	mm
4463804	Fecundity	122	eggs
4463804	Dispersal_ability	1	ratio within order
4463804	Thermal_minimum	3.16	°C
4463804	Thermal_maximum	14.34	°C
4463804	Thermal_mean	9.6	°C
4463804	Thermal_range	11.18	°C
4463745	Body_size	2	mm
4463745	Development_time	40	days
4463745	Dispersal_ability	0.5	ratio within order
4463745	Thermal_minimum	1.1	°C
4463745	Thermal_maximum	13.78	°C
4463745	Thermal_mean	9.61	°C
4463745	Thermal_range	12.69	°C
4463783	Body_size	1.9	mm
4463783	Fecundity	130	eggs
4463783	Development_time	50	days
4463783	Dispersal_ability	1	ratio within order
4463783	Thermal_minimum	3.16	°C
4463783	Thermal_maximum	13.78	°C
4463783	Thermal_mean	10.01	°C
4463783	Thermal_range	10.62	°C
4534403	Body_size	16	mm
4534403	Voltinism_mean	1	generation(s) / year
4534403	Thermal_minimum	7.61	°C
4534403	Thermal_maximum	12.92	°C
4534403	Thermal_mean	9.77	°C
4534403	Thermal_range	5.31	°C
1762608	Body_size	16.17	mm
1762608	Voltinism_mean	1	generation(s) / year
1762608	Thermal_minimum	-1.71	°C
1762608	Thermal_maximum	11.41	°C
1762608	Thermal_mean	5.76	°C
1762608	Thermal_range	13.12	°C
1767511	Body_size	15.67	mm
1767511	Voltinism_mean	2	generation(s) / year
1767511	Thermal_minimum	3.96	°C
1767511	Thermal_maximum	15.17	°C
1767511	Thermal_mean	10.38	°C
1767511	Thermal_range	11.22	°C
4488684	Body_size	2.88	mm
4488684	Voltinism_mean	1	generation(s) / year
4488684	Dispersal_ability	1	ratio within order
4488684	Thermal_minimum	8.92	°C
4488684	Thermal_maximum	14.41	°C
4488684	Thermal_mean	10.25	°C
4488684	Thermal_range	5.49	°C
8179641	Body_size	4.3	mm
8179641	Voltinism_mean	1	generation(s) / year
8179641	Dispersal_ability	1	ratio within order
8179641	Thermal_minimum	-1.45	°C
8179641	Thermal_maximum	12.87	°C
8179641	Thermal_mean	9.11	°C
8179641	Thermal_range	14.32	°C
4488703	Body_size	3.55	mm
4488703	Voltinism_mean	1	generation(s) / year
4488703	Dispersal_ability	1	ratio within order
4488703	Thermal_minimum	6.34	°C
4488703	Thermal_maximum	10.61	°C
4488703	Thermal_mean	9.33	°C
4488703	Thermal_range	4.27	°C
2010035	Body_size	3.88	mm
2010035	Voltinism_mean	1	generation(s) / year
2010035	Dispersal_ability	1	ratio within order
