id	description	type	language
5109661	1	Overwintering_pupa	en
5109661	0	Overwintering_adult	en
5109661	nocturnal	Diurnality	en
5109661	herbivore	Feeding_guild_larva	en
5109661	polyphagous	Trophic_range_larva	en
5109661	0	Habitat_urban	en
5109661	0	Habitat_agriculture	en
5109661	1	Habitat_forest	en
5109661	1	Habitat_grassland	en
5109661	0	Habitat_heathland	en
5109661	1	Habitat_dunes	en
5109661	1	Habitat_fresh_marshes	en
5109661	0	Habitat_salt_marshes	en
1926260	bivoltine	Voltinism_max	en
1926260	0	Overwintering_egg	en
1926260	1	Overwintering_larva	en
1926260	0	Overwintering_pupa	en
1926260	0	Overwintering_adult	en
1926260	diurnal	Diurnality	en
1926260	fungivore	Feeding_guild_larva	en
1926260	pollinator	Feeding_guild_adult	en
1926260	polyphagous	Trophic_range_larva	en
1926260	0	Habitat_urban	en
1926260	0	Habitat_agriculture	en
1926260	0	Habitat_forest	en
1926260	1	Habitat_grassland	en
1926260	0	Habitat_heathland	en
1926260	0	Habitat_dunes	en
1926260	0	Habitat_fresh_marshes	en
1926260	0	Habitat_salt_marshes	en
5010466	univoltine	Voltinism_max	en
5010466	0	Overwintering_egg	en
5010466	1	Overwintering_larva	en
5010466	0	Overwintering_pupa	en
5010466	0	Overwintering_adult	en
5010466	herbivore	Feeding_guild_larva	en
5010466	herbivore	Feeding_guild_adult	en
5010466	oligophagous	Trophic_range_larva	en
5010466	oligophagous	Trophic_range_adult	en
5010466	0	Habitat_urban	en
5010466	0	Habitat_agriculture	en
5010466	1	Habitat_forest	en
5010466	0	Habitat_grassland	en
5010466	0	Habitat_heathland	en
5010466	0	Habitat_dunes	en
5010466	0	Habitat_fresh_marshes	en
5010466	0	Habitat_salt_marshes	en
8206632	0	Overwintering_egg	en
8206632	1	Overwintering_larva	en
8206632	0	Overwintering_pupa	en
8206632	0	Overwintering_adult	en
8206632	herbivore	Feeding_guild_larva	en
8206632	herbivore	Feeding_guild_adult	en
8206632	monophagous	Trophic_range_larva	en
8206632	monophagous	Trophic_range_adult	en
8206632	0	Habitat_urban	en
8206632	0	Habitat_agriculture	en
8206632	1	Habitat_forest	en
8206632	1	Habitat_grassland	en
8206632	0	Habitat_heathland	en
8206632	0	Habitat_dunes	en
8206632	0	Habitat_fresh_marshes	en
8206632	0	Habitat_salt_marshes	en
4456501	herbivore	Feeding_guild_larva	en
5139156	multivoltine	Voltinism_max	en
5139156	0	Overwintering_egg	en
5139156	1	Overwintering_larva	en
5139156	0	Overwintering_pupa	en
5139156	0	Overwintering_adult	en
5139156	diurnal	Diurnality	en
5139156	herbivore	Feeding_guild_larva	en
5139156	pollinator	Feeding_guild_adult	en
5139156	polyphagous	Trophic_range_larva	en
5139156	0	Habitat_urban	en
5139156	1	Habitat_agriculture	en
5139156	1	Habitat_forest	en
5139156	1	Habitat_grassland	en
5139156	0	Habitat_heathland	en
5139156	0	Habitat_dunes	en
5139156	0	Habitat_fresh_marshes	en
5139156	0	Habitat_salt_marshes	en
1804906	univoltine	Voltinism_max	en
1804906	0	Overwintering_egg	en
1804906	1	Overwintering_larva	en
1804906	0	Overwintering_pupa	en
1804906	0	Overwintering_adult	en
1804906	nocturnal	Diurnality	en
1804906	herbivore	Feeding_guild_larva	en
1804906	polyphagous	Trophic_range_larva	en
1804906	0	Habitat_urban	en
1804906	0	Habitat_agriculture	en
1804906	1	Habitat_forest	en
1804906	1	Habitat_grassland	en
1804906	1	Habitat_heathland	en
1804906	0	Habitat_dunes	en
1804906	1	Habitat_fresh_marshes	en
1804906	0	Habitat_salt_marshes	en
4452691	diurnal	Diurnality	en
4452691	fungivore	Feeding_guild_larva	en
4452691	pollinator	Feeding_guild_adult	en
4452691	polyphagous	Trophic_range_larva	en
4452691	polyphagous	Trophic_range_adult	en
4452691	0	Habitat_urban	en
4452691	0	Habitat_agriculture	en
4452691	0	Habitat_forest	en
4452691	1	Habitat_grassland	en
4452691	0	Habitat_heathland	en
4452691	0	Habitat_dunes	en
4452691	0	Habitat_fresh_marshes	en
4452691	0	Habitat_salt_marshes	en
4452689	fungivore	Feeding_guild_larva	en
7486552	carnivore	Feeding_guild_adult	en
5753612	0	Overwintering_egg	en
5753612	1	Overwintering_larva	en
5753612	0	Overwintering_pupa	en
5753612	0	Overwintering_adult	en
5753612	nocturnal	Diurnality	en
5753612	carnivore	Feeding_guild_adult	en
5753612	polyphagous	Trophic_range_adult	en
5753612	0	Habitat_urban	en
5753612	0	Habitat_agriculture	en
5753612	1	Habitat_forest	en
5753612	0	Habitat_grassland	en
5753612	1	Habitat_heathland	en
5753612	0	Habitat_dunes	en
5753612	1	Habitat_fresh_marshes	en
5753612	0	Habitat_salt_marshes	en
5149746	bivoltine	Voltinism_max	en
5149746	0	Overwintering_egg	en
5149746	0	Overwintering_larva	en
5149746	1	Overwintering_pupa	en
5149746	0	Overwintering_adult	en
5149746	nocturnal	Diurnality	en
5149746	herbivore	Feeding_guild_larva	en
5149746	oligophagous	Trophic_range_larva	en
5149746	0	Habitat_urban	en
5149746	0	Habitat_agriculture	en
5149746	1	Habitat_forest	en
5149746	0	Habitat_grassland	en
5149746	1	Habitat_heathland	en
5149746	0	Habitat_dunes	en
5149746	0	Habitat_fresh_marshes	en
5149746	0	Habitat_salt_marshes	en
5149768	bivoltine	Voltinism_max	en
5149768	0	Overwintering_egg	en
5149768	0	Overwintering_larva	en
5149768	1	Overwintering_pupa	en
5149768	0	Overwintering_adult	en
5149768	nocturnal	Diurnality	en
5149768	herbivore	Feeding_guild_larva	en
5149768	monophagous	Trophic_range_larva	en
5149768	0	Habitat_urban	en
5149768	0	Habitat_agriculture	en
5149768	1	Habitat_forest	en
5149768	0	Habitat_grassland	en
5149768	0	Habitat_heathland	en
5149768	0	Habitat_dunes	en
5149768	0	Habitat_fresh_marshes	en
5149768	0	Habitat_salt_marshes	en
7443518	bivoltine	Voltinism_max	en
7443518	0	Overwintering_egg	en
7443518	0	Overwintering_larva	en
7443518	1	Overwintering_pupa	en
7443518	0	Overwintering_adult	en
7443518	nocturnal	Diurnality	en
7443518	herbivore	Feeding_guild_larva	en
7443518	polyphagous	Trophic_range_larva	en
7443518	0	Habitat_urban	en
7443518	0	Habitat_agriculture	en
7443518	1	Habitat_forest	en
7443518	0	Habitat_grassland	en
7443518	0	Habitat_heathland	en
7443518	0	Habitat_dunes	en
7443518	0	Habitat_fresh_marshes	en
7443518	0	Habitat_salt_marshes	en
5149704	bivoltine	Voltinism_max	en
5149704	0	Overwintering_egg	en
5149704	0	Overwintering_larva	en
5149704	1	Overwintering_pupa	en
5149704	0	Overwintering_adult	en
5149704	nocturnal	Diurnality	en
5149704	herbivore	Feeding_guild_larva	en
5149704	oligophagous	Trophic_range_larva	en
5149704	0	Habitat_urban	en
5149704	0	Habitat_agriculture	en
5149704	1	Habitat_forest	en
5149704	0	Habitat_grassland	en
5149704	1	Habitat_heathland	en
5149704	0	Habitat_dunes	en
5149704	1	Habitat_fresh_marshes	en
5149704	0	Habitat_salt_marshes	en
5149659	bivoltine	Voltinism_max	en
5149659	0	Overwintering_egg	en
5149659	0	Overwintering_larva	en
5149659	1	Overwintering_pupa	en
5149659	0	Overwintering_adult	en
5149659	nocturnal	Diurnality	en
5149659	herbivore	Feeding_guild_larva	en
5149659	polyphagous	Trophic_range_larva	en
5149659	0	Habitat_urban	en
5149659	0	Habitat_agriculture	en
5149659	1	Habitat_forest	en
5149659	0	Habitat_grassland	en
5149659	1	Habitat_heathland	en
5149659	0	Habitat_dunes	en
5149659	0	Habitat_fresh_marshes	en
5149659	0	Habitat_salt_marshes	en
5149665	bivoltine	Voltinism_max	en
5149665	0	Overwintering_egg	en
5149665	0	Overwintering_larva	en
5149665	1	Overwintering_pupa	en
5149665	0	Overwintering_adult	en
5149665	nocturnal	Diurnality	en
5149665	herbivore	Feeding_guild_larva	en
5149665	polyphagous	Trophic_range_larva	en
5149665	0	Habitat_urban	en
5149665	0	Habitat_agriculture	en
5149665	1	Habitat_forest	en
5149665	0	Habitat_grassland	en
5149665	0	Habitat_heathland	en
5149665	0	Habitat_dunes	en
5149665	0	Habitat_fresh_marshes	en
5149665	0	Habitat_salt_marshes	en
5149787	bivoltine	Voltinism_max	en
5149787	0	Overwintering_egg	en
5149787	0	Overwintering_larva	en
5149787	1	Overwintering_pupa	en
5149787	0	Overwintering_adult	en
5149787	nocturnal	Diurnality	en
5149787	herbivore	Feeding_guild_larva	en
5149787	polyphagous	Trophic_range_larva	en
5149787	0	Habitat_urban	en
5149787	0	Habitat_agriculture	en
5149787	1	Habitat_forest	en
5149787	0	Habitat_grassland	en
5149787	0	Habitat_heathland	en
5149787	0	Habitat_dunes	en
5149787	0	Habitat_fresh_marshes	en
5149787	0	Habitat_salt_marshes	en
5149820	bivoltine	Voltinism_max	en
5149820	0	Overwintering_egg	en
5149820	0	Overwintering_larva	en
5149820	1	Overwintering_pupa	en
5149820	0	Overwintering_adult	en
5149820	nocturnal	Diurnality	en
5149820	herbivore	Feeding_guild_larva	en
5149820	monophagous	Trophic_range_larva	en
5149784	bivoltine	Voltinism_max	en
5149784	0	Overwintering_egg	en
5149784	0	Overwintering_larva	en
5149784	1	Overwintering_pupa	en
5149784	0	Overwintering_adult	en
5149784	nocturnal	Diurnality	en
5149784	herbivore	Feeding_guild_larva	en
5149784	monophagous	Trophic_range_larva	en
5149784	0	Habitat_urban	en
5149784	0	Habitat_agriculture	en
5149784	1	Habitat_forest	en
5149784	0	Habitat_grassland	en
5149784	0	Habitat_heathland	en
5149784	0	Habitat_dunes	en
5149784	0	Habitat_fresh_marshes	en
5149784	0	Habitat_salt_marshes	en
2158202	carnivore	Feeding_guild_larva	en
2158202	carnivore	Feeding_guild_adult	en
2158202	polyphagous	Trophic_range_larva	en
2158202	polyphagous	Trophic_range_adult	en
2158202	0	Habitat_urban	en
2158202	0	Habitat_agriculture	en
2158202	1	Habitat_forest	en
2158202	0	Habitat_grassland	en
2158202	0	Habitat_heathland	en
2158202	0	Habitat_dunes	en
2158202	0	Habitat_fresh_marshes	en
2158202	0	Habitat_salt_marshes	en
2158180	carnivore	Feeding_guild_larva	en
2158180	carnivore	Feeding_guild_adult	en
2158180	polyphagous	Trophic_range_larva	en
2158180	polyphagous	Trophic_range_adult	en
2158180	0	Habitat_urban	en
2158180	0	Habitat_agriculture	en
2158180	0	Habitat_forest	en
2158180	1	Habitat_grassland	en
2158180	0	Habitat_heathland	en
2158180	0	Habitat_dunes	en
2158180	0	Habitat_fresh_marshes	en
2158180	0	Habitat_salt_marshes	en
2078815	0	Overwintering_egg	en
2078815	0	Overwintering_larva	en
2078815	1	Overwintering_adult	en
2078815	herbivore	Feeding_guild_larva	en
2078815	herbivore	Feeding_guild_adult	en
2078815	0	Habitat_urban	en
2078815	0	Habitat_agriculture	en
2078815	0	Habitat_forest	en
2078815	1	Habitat_grassland	en
2078815	0	Habitat_heathland	en
2078815	1	Habitat_dunes	en
2078815	0	Habitat_fresh_marshes	en
2078815	0	Habitat_salt_marshes	en
6097900	0	Overwintering_egg	en
6097900	1	Overwintering_larva	en
6097900	0	Overwintering_pupa	en
6097900	0	Overwintering_adult	en
6097900	diurnal	Diurnality	en
6097900	carnivore	Feeding_guild_larva	en
6097900	carnivore	Feeding_guild_adult	en
6097900	polyphagous	Trophic_range_larva	en
6097900	polyphagous	Trophic_range_adult	en
6097900	0	Habitat_urban	en
6097900	1	Habitat_agriculture	en
6097900	0	Habitat_forest	en
6097900	1	Habitat_grassland	en
6097900	0	Habitat_heathland	en
6097900	0	Habitat_dunes	en
6097900	0	Habitat_fresh_marshes	en
6097900	0	Habitat_salt_marshes	en
6097901	diurnal	Diurnality	en
6097901	carnivore	Feeding_guild_adult	en
6097901	0	Habitat_urban	en
6097901	0	Habitat_agriculture	en
6097901	0	Habitat_forest	en
6097901	0	Habitat_grassland	en
6097901	0	Habitat_heathland	en
6097901	1	Habitat_dunes	en
6097901	0	Habitat_fresh_marshes	en
6097901	1	Habitat_salt_marshes	en
2208749	detritivore	Feeding_guild_larva	en
2208749	detritivore	Feeding_guild_adult	en
2208749	polyphagous	Trophic_range_larva	en
2208749	polyphagous	Trophic_range_adult	en
2208749	1	Habitat_urban	en
2208749	1	Habitat_agriculture	en
2208749	0	Habitat_forest	en
2208749	0	Habitat_grassland	en
2208749	0	Habitat_heathland	en
2208749	0	Habitat_dunes	en
2208749	0	Habitat_fresh_marshes	en
2208749	1	Habitat_salt_marshes	en
4488006	univoltine	Voltinism_max	en
4488006	1	Overwintering_egg	en
4488006	0	Overwintering_larva	en
4488006	0	Overwintering_adult	en
4488006	herbivore	Feeding_guild_larva	en
4488006	carnivore	Feeding_guild_adult	en
4488006	oligophagous	Trophic_range_larva	en
4488006	polyphagous	Trophic_range_adult	en
4488006	1	Habitat_urban	en
4488006	0	Habitat_agriculture	en
4488006	1	Habitat_forest	en
4488006	0	Habitat_grassland	en
4488006	0	Habitat_heathland	en
4488006	0	Habitat_dunes	en
4488006	0	Habitat_fresh_marshes	en
4488006	0	Habitat_salt_marshes	en
1952130	univoltine	Voltinism_max	en
1952130	1	Overwintering_egg	en
1952130	0	Overwintering_larva	en
1952130	0	Overwintering_pupa	en
1952130	0	Overwintering_adult	en
1952130	nocturnal	Diurnality	en
1952130	herbivore	Feeding_guild_larva	en
1952130	oligophagous	Trophic_range_larva	en
1952130	0	Habitat_urban	en
1952130	0	Habitat_agriculture	en
1952130	1	Habitat_forest	en
1952130	0	Habitat_grassland	en
1952130	0	Habitat_heathland	en
1952130	0	Habitat_dunes	en
1952130	0	Habitat_fresh_marshes	en
1952130	0	Habitat_salt_marshes	en
5757120	0	Overwintering_egg	en
5757120	1	Overwintering_larva	en
5757120	0	Overwintering_pupa	en
5757120	1	Overwintering_adult	en
5757120	cathemeral	Diurnality	en
5757120	carnivore	Feeding_guild_adult	en
5757120	0	Habitat_urban	en
5757120	0	Habitat_agriculture	en
5757120	0	Habitat_forest	en
5757120	1	Habitat_grassland	en
5757120	1	Habitat_heathland	en
5757120	1	Habitat_dunes	en
5757120	0	Habitat_fresh_marshes	en
5757120	0	Habitat_salt_marshes	en
5757141	0	Overwintering_egg	en
5757141	1	Overwintering_larva	en
5757141	0	Overwintering_pupa	en
5757141	1	Overwintering_adult	en
5757141	carnivore	Feeding_guild_adult	en
5757141	0	Habitat_urban	en
5757141	0	Habitat_agriculture	en
5757141	1	Habitat_forest	en
5757141	0	Habitat_grassland	en
5757141	1	Habitat_heathland	en
5757141	0	Habitat_dunes	en
5757141	0	Habitat_fresh_marshes	en
5757141	0	Habitat_salt_marshes	en
9587093	0	Overwintering_egg	en
9587093	1	Overwintering_larva	en
9587093	0	Overwintering_pupa	en
9587093	0	Overwintering_adult	en
9587093	diurnal	Diurnality	en
9587093	0	Habitat_urban	en
9587093	0	Habitat_agriculture	en
9587093	0	Habitat_forest	en
9587093	0	Habitat_grassland	en
9587093	1	Habitat_heathland	en
9587093	0	Habitat_dunes	en
9587093	0	Habitat_fresh_marshes	en
9587093	0	Habitat_salt_marshes	en
5757155	0	Overwintering_egg	en
5757155	1	Overwintering_larva	en
5757155	0	Overwintering_pupa	en
5757155	0	Overwintering_adult	en
5757155	diurnal	Diurnality	en
5757155	carnivore	Feeding_guild_adult	en
5757155	0	Habitat_urban	en
5757155	0	Habitat_agriculture	en
5757155	0	Habitat_forest	en
5757155	0	Habitat_grassland	en
5757155	1	Habitat_heathland	en
5757155	1	Habitat_dunes	en
5757155	0	Habitat_fresh_marshes	en
5757155	0	Habitat_salt_marshes	en
4486811	univoltine	Voltinism_max	en
4486811	0	Overwintering_egg	en
4486811	0	Overwintering_larva	en
4486811	1	Overwintering_adult	en
4486811	herbivore	Feeding_guild_larva	en
4486811	herbivore	Feeding_guild_adult	en
4486811	monophagous	Trophic_range_larva	en
4486811	monophagous	Trophic_range_adult	en
4486811	0	Habitat_urban	en
4486811	0	Habitat_agriculture	en
4486811	1	Habitat_forest	en
4486811	1	Habitat_grassland	en
4486811	0	Habitat_heathland	en
4486811	0	Habitat_dunes	en
4486811	0	Habitat_fresh_marshes	en
4486811	0	Habitat_salt_marshes	en
9675934	univoltine	Voltinism_max	en
9675934	0	Overwintering_egg	en
9675934	0	Overwintering_larva	en
9675934	1	Overwintering_adult	en
9675934	herbivore	Feeding_guild_larva	en
9675934	herbivore	Feeding_guild_adult	en
9675934	oligophagous	Trophic_range_larva	en
9675934	oligophagous	Trophic_range_adult	en
9675934	0	Habitat_urban	en
9675934	0	Habitat_agriculture	en
9675934	0	Habitat_forest	en
9675934	1	Habitat_grassland	en
9675934	1	Habitat_heathland	en
9675934	0	Habitat_dunes	en
9675934	1	Habitat_fresh_marshes	en
9675934	0	Habitat_salt_marshes	en
4486808	univoltine	Voltinism_max	en
4486808	0	Overwintering_egg	en
4486808	0	Overwintering_larva	en
4486808	1	Overwintering_adult	en
4486808	herbivore	Feeding_guild_larva	en
4486808	herbivore	Feeding_guild_adult	en
4486808	polyphagous	Trophic_range_larva	en
4486808	polyphagous	Trophic_range_adult	en
4486808	0	Habitat_urban	en
4486808	0	Habitat_agriculture	en
4486808	0	Habitat_forest	en
4486808	1	Habitat_grassland	en
4486808	1	Habitat_heathland	en
4486808	1	Habitat_dunes	en
4486808	1	Habitat_fresh_marshes	en
4486808	0	Habitat_salt_marshes	en
4486809	univoltine	Voltinism_max	en
4486809	0	Overwintering_egg	en
4486809	0	Overwintering_larva	en
4486809	1	Overwintering_adult	en
4486809	herbivore	Feeding_guild_larva	en
4486809	herbivore	Feeding_guild_adult	en
4486809	oligophagous	Trophic_range_larva	en
4486809	oligophagous	Trophic_range_adult	en
4486809	0	Habitat_urban	en
4486809	0	Habitat_agriculture	en
4486809	0	Habitat_forest	en
4486809	1	Habitat_grassland	en
4486809	0	Habitat_heathland	en
4486809	0	Habitat_dunes	en
4486809	1	Habitat_fresh_marshes	en
4486809	0	Habitat_salt_marshes	en
4452265	0	Overwintering_egg	en
4452265	0	Overwintering_larva	en
4452265	0	Overwintering_pupa	en
4452265	1	Overwintering_adult	en
4452265	herbivore	Feeding_guild_adult	en
4452265	oligophagous	Trophic_range_adult	en
4452265	0	Habitat_urban	en
4452265	1	Habitat_agriculture	en
4452265	0	Habitat_forest	en
4452265	1	Habitat_grassland	en
4452265	0	Habitat_heathland	en
4452265	0	Habitat_dunes	en
4452265	0	Habitat_fresh_marshes	en
4452265	0	Habitat_salt_marshes	en
5874879	cathemeral	Diurnality	en
5874879	pollinator	Feeding_guild_adult	en
5874879	polyphagous	Trophic_range_adult	en
5874879	0	Habitat_urban	en
5874879	0	Habitat_agriculture	en
5874879	1	Habitat_forest	en
5874879	1	Habitat_grassland	en
5874879	1	Habitat_heathland	en
5874879	0	Habitat_dunes	en
5874879	1	Habitat_fresh_marshes	en
5874879	0	Habitat_salt_marshes	en
5007549	diurnal	Diurnality	en
5007549	herbivore	Feeding_guild_larva	en
5007549	pollinator	Feeding_guild_adult	en
5007549	polyphagous	Trophic_range_larva	en
5007549	polyphagous	Trophic_range_adult	en
5007549	0	Habitat_urban	en
5007549	0	Habitat_agriculture	en
5007549	0	Habitat_forest	en
5007549	0	Habitat_grassland	en
5007549	1	Habitat_heathland	en
5007549	0	Habitat_dunes	en
5007549	1	Habitat_fresh_marshes	en
5007549	0	Habitat_salt_marshes	en
5007534	diurnal	Diurnality	en
5007534	herbivore	Feeding_guild_larva	en
5007534	pollinator	Feeding_guild_adult	en
5007534	polyphagous	Trophic_range_larva	en
5007534	polyphagous	Trophic_range_adult	en
5007534	0	Habitat_urban	en
5007534	0	Habitat_agriculture	en
5007534	0	Habitat_forest	en
5007534	0	Habitat_grassland	en
5007534	0	Habitat_heathland	en
5007534	0	Habitat_dunes	en
5007534	1	Habitat_fresh_marshes	en
5007534	0	Habitat_salt_marshes	en
6096805	0	Overwintering_egg	en
6096805	0	Overwintering_larva	en
6096805	1	Overwintering_adult	en
6096805	herbivore	Feeding_guild_larva	en
6096805	herbivore	Feeding_guild_adult	en
6096805	1	Habitat_urban	en
6096805	0	Habitat_agriculture	en
6096805	1	Habitat_forest	en
6096805	0	Habitat_grassland	en
6096805	0	Habitat_heathland	en
6096805	0	Habitat_dunes	en
6096805	0	Habitat_fresh_marshes	en
6096805	0	Habitat_salt_marshes	en
1660466	univoltine	Voltinism_max	en
1660466	carnivore	Feeding_guild_adult	en
1660466	0	Habitat_urban	en
1660466	0	Habitat_agriculture	en
1660466	1	Habitat_forest	en
1660466	0	Habitat_grassland	en
1660466	0	Habitat_heathland	en
1660466	0	Habitat_dunes	en
1660466	0	Habitat_fresh_marshes	en
1660466	0	Habitat_salt_marshes	en
4450482	0	Overwintering_egg	en
4450482	0	Overwintering_larva	en
4450482	0	Overwintering_pupa	en
4450482	1	Overwintering_adult	en
4450482	nocturnal	Diurnality	en
4450482	fungivore	Feeding_guild_larva	en
4450482	fungivore	Feeding_guild_adult	en
4450482	polyphagous	Trophic_range_larva	en
4450482	polyphagous	Trophic_range_adult	en
4450482	0	Habitat_urban	en
4450482	0	Habitat_agriculture	en
4450482	1	Habitat_forest	en
4450482	0	Habitat_grassland	en
4450482	0	Habitat_heathland	en
4450482	0	Habitat_dunes	en
4450482	0	Habitat_fresh_marshes	en
4450482	0	Habitat_salt_marshes	en
4450470	0	Overwintering_egg	en
4450470	0	Overwintering_larva	en
4450470	0	Overwintering_pupa	en
4450470	1	Overwintering_adult	en
4450470	nocturnal	Diurnality	en
4450470	fungivore	Feeding_guild_larva	en
4450470	fungivore	Feeding_guild_adult	en
4450470	polyphagous	Trophic_range_larva	en
4450470	polyphagous	Trophic_range_adult	en
4450470	0	Habitat_urban	en
4450470	0	Habitat_agriculture	en
4450470	1	Habitat_forest	en
4450470	0	Habitat_grassland	en
4450470	0	Habitat_heathland	en
4450470	0	Habitat_dunes	en
4450470	0	Habitat_fresh_marshes	en
